,Plot,Subplot,Species,Light_ISF,Light_Cat,Core,Soil,Adult,Sterile,Conspecific,Myco,SoilMyco,PlantDate,AMF,EMF,Phenolics,Lignin,NSC,Census,Time,Event,Harvest,Alive
139,3,B,Acer saccharum,0.082,Med,2017,Sterile,1330,Sterile,Sterilized,AMF,Sterile,5/24/18,1.0,22.513333333333332,0.36,12.5,13.9,7,24.5,0.0,1,Dead
140,3,B,Quercus rubra,0.082,Med,2017,Prunus serotina,G,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,14.0,11.9,2.53,25.88,10.96,7,24.5,0.0,1,Dead
141,3,E,Quercus alba,0.095,Med,2017,Acer saccharum,1330,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,15.0,66.67,4.77,26.11,14.49,7,24.5,0.0,1,Dead
142,3,E,Acer saccharum,0.095,Med,2016,Sterile,561,Sterile,Sterilized,AMF,Sterile,5/24/18,4.0,33.335,0.09,11.91,12.4,7,24.5,0.0,1,Dead
143,3,D,Quercus alba,0.087,Med,2016,Quercus alba,1478,Non-Sterile,Conspecific,EMF,EMF,5/22/18,20.0,0.0,5.16,23.41,16.57,7,24.5,0.0,1,Dead
144,1,D,Acer saccharum,0.107,Med,2017,Sterile,1757,Sterile,Sterilized,AMF,Sterile,5/17/18,7.86,1.35,0.06,12.75,12.25,19,66.5,1.0,0,Dead
145,3,E,Quercus alba,0.095,Med,2017,Quercus alba,415,Non-Sterile,Conspecific,EMF,EMF,5/22/18,8.0,2.7,3.4,24.4,11.83,7,24.5,0.0,1,Dead
146,3,D,Quercus alba,0.087,Med,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,14.0,29.17,5.04,21.35,18.15,7,24.5,0.0,1,Dead
147,3,B,Prunus serotina,0.082,Med,2017,Sterile,689,Sterile,Sterilized,AMF,Sterile,6/5/18,6.98,14.585,0.29,7.23,11.54,7,24.5,0.0,1,Dead
148,3,B,Quercus rubra,0.082,Med,2017,Sterile,1595,Sterile,Sterilized,EMF,Sterile,5/23/18,1.0,0.0,3.38,22.83,16.41,7,24.5,0.0,1,Dead
149,1,D,Quercus rubra,0.107,Med,2017,Acer rubrum,50,Non-Sterile,Heterospecific,EMF,AMF,5/24/18,20.34,28.16,3.54,26.47,14.47,21,73.5,1.0,0,Dead
150,1,D,Quercus rubra,0.107,Med,2016,Populus grandidentata,891,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,14.3,29.68,3.69,19.45,19.79,18,63.0,1.0,0,Dead
151,1,B,Quercus rubra,0.1,Med,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/24/18,20.11,24.98,3.52,26.8,14.56,33,115.5,0.0,0,Alive
152,3,D,Quercus rubra,0.087,Med,2016,Quercus rubra,1688,Non-Sterile,Conspecific,EMF,EMF,5/24/18,15.64,32.29,3.63,25.82,14.81,7,24.5,1.0,0,Dead
153,1,B,Quercus alba,0.1,Med,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,12.86,22.31,4.67,17.64,23.98,33,115.5,0.0,0,Alive
154,3,B,Prunus serotina,0.082,Med,2017,Prunus serotina,G,Non-Sterile,Conspecific,AMF,AMF,6/7/18,30.68,15.235,0.38,9.31,11.9,7,24.5,1.0,0,Dead
155,3,D,Quercus rubra,0.087,Med,2017,Quercus alba,1320,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,25.0,8.16,3.83,20.9,18.1,7,24.5,0.0,1,Dead
156,1,D,Quercus alba,0.107,Med,2017,Sterile,1478,Sterile,Sterilized,EMF,Sterile,5/10/18,11.59,11.88,3.73,21.08,17.84,33,115.5,0.0,0,Alive
157,1,E,Quercus alba,0.098,Med,2016,Acer saccharum,961,Non-Sterile,Heterospecific,EMF,AMF,5/23/18,22.03,30.14,5.01,18.79,22.71,33,115.5,0.0,0,Alive
158,2,A,Acer saccharum,0.083,Med,2017,Populus grandidentata,891,Non-Sterile,Heterospecific,AMF,EMF,6/1/18,14.7,33.12,-0.22,13.7,12.02,18,63.0,1.0,0,Dead
159,2,A,Prunus serotina,0.083,Med,2017,Sterile,1027,Sterile,Sterilized,AMF,Sterile,6/5/18,10.01,36.1,0.08,7.38,11.59,17,59.5,1.0,0,Dead
160,2,A,Quercus alba,0.083,Med,2016,Quercus rubra,984,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,22.69,39.08,5.07,20.06,20.32,20,70.0,1.0,0,Dead
161,3,D,Quercus rubra,0.087,Med,2017,Quercus rubra,1454,Non-Sterile,Conspecific,EMF,EMF,5/24/18,14.0,7.0,3.42,24.75,14.66,7,24.5,0.0,1,Dead
162,3,B,Acer saccharum,0.082,Med,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,14.34,22.945,0.04,13.87,12.07,7,24.5,1.0,0,Dead
163,3,D,Quercus alba,0.087,Med,2017,Quercus rubra,921,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,20.0,38.89,5.34,20.57,19.41,7,24.5,0.0,1,Dead
164,3,D,Quercus rubra,0.087,Med,2017,Prunus serotina,H,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,18.0,26.67,2.59,27.62,11.09,7,24.5,0.0,1,Dead
165,2,C,Acer saccharum,0.097,Med,2016,Sterile,961,Sterile,Sterilized,AMF,Sterile,5/17/18,6.92,26.96,0.08,12.49,12.31,19,66.5,1.0,0,Dead
166,3,D,Prunus serotina,0.087,Med,2017,Sterile,I,Sterile,Sterilized,AMF,Sterile,6/5/18,21.0,27.25,0.27,10.36,16.74,7,24.5,0.0,1,Dead
167,3,B,Acer saccharum,0.082,Med,2016,Prunus serotina,J,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,15.0,27.54,-0.4,13.33,13.68,7,24.5,0.0,1,Dead
168,3,D,Quercus rubra,0.087,Med,2017,Prunus serotina,J,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,22.29,27.83,3.35,24.9,14.95,7,24.5,1.0,0,Dead
169,2,A,Quercus rubra,0.083,Med,2017,Sterile,1688,Sterile,Sterilized,EMF,Sterile,5/23/18,4.89,3.78,3.39,24.95,14.51,17,59.5,1.0,0,Dead
170,3,D,Quercus alba,0.087,Med,2017,Sterile,1715,Sterile,Sterilized,EMF,Sterile,5/17/18,2.0,0.0,3.21,19.19,19.05,7,24.5,0.0,1,Dead
171,3,B,Quercus alba,0.082,Med,2016,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,6/15/18,16.0,10.0,3.82,18.49,20.93,7,24.5,0.0,1,Dead
172,3,D,Acer saccharum,0.087,Med,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,AMF,EMF,6/1/18,14.72,5.0,-0.08,13.88,12.21,7,24.5,1.0,0,Dead
173,3,B,Quercus rubra,0.082,Med,2017,Quercus rubra,921,Non-Sterile,Conspecific,EMF,EMF,5/24/18,22.0,0.0,2.65,26.05,11.46,7,24.5,0.0,1,Dead
174,3,D,Quercus alba,0.087,Med,2016,Quercus rubra,970,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,12.0,28.57,5.34,20.74,19.02,7,24.5,0.0,1,Dead
175,3,B,Acer saccharum,0.082,Med,2017,Acer rubrum,1326,Non-Sterile,Heterospecific,AMF,AMF,6/1/18,19.14,36.4275,-0.09,13.75,12.02,7,24.5,1.0,0,Dead
176,3,D,Acer saccharum,0.087,Med,2016,Acer saccharum,961,Non-Sterile,Conspecific,AMF,AMF,6/1/18,16.0,44.285,0.61,13.34,12.58,7,24.5,0.0,1,Dead
177,4,A,Prunus serotina,0.078,Med,2017,Sterile,1027,Sterile,Sterilized,AMF,Sterile,6/5/18,2.0,52.1425,0.17,9.97,14.83,7,24.5,0.0,1,Dead
178,4,A,Quercus rubra,0.078,Med,2017,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,31.0,60.0,2.46,27.08,9.94,7,24.5,0.0,1,Dead
179,2,C,Quercus alba,0.097,Med,2017,Prunus serotina,G,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,15.71,38.68,4.24,19.0,23.37,33,115.5,0.0,0,Alive
180,2,C,Quercus alba,0.097,Med,2016,Populus grandidentata,394,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,27.93,32.53,4.97,19.41,20.57,33,115.5,0.0,0,Alive
181,4,C,Acer saccharum,0.079,Med,2017,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,14.89,19.725,-0.03,14.04,12.55,7,24.5,1.0,0,Dead
182,2,C,Quercus rubra,0.097,Med,2017,Sterile,970,Sterile,Sterilized,EMF,Sterile,5/23/18,8.78,6.92,3.5,24.34,15.47,21,73.5,1.0,0,Dead
183,2,C,Quercus rubra,0.097,Med,2017,Acer rubrum,1468,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,22.17,25.79,3.55,26.7,14.45,33,115.5,0.0,0,Alive
184,2,A,Acer saccharum,0.083,Med,2017,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,14.7,22.915,-0.03,13.97,12.54,17,59.5,1.0,0,Dead
185,4,C,Acer saccharum,0.079,Med,2017,Sterile,1757,Sterile,Sterilized,AMF,Sterile,5/18/18,12.0,20.04,-0.05,11.92,11.73,7,24.5,0.0,1,Dead
186,2,A,Prunus serotina,0.083,Med,2016,Acer rubrum,1386,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,29.89,17.165,0.37,9.21,11.48,18,63.0,1.0,0,Dead
187,4,C,Quercus alba,0.079,Med,2017,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/23/18,0.0,14.29,4.97,25.04,15.64,7,24.5,0.0,1,Dead
188,4,C,Quercus alba,0.079,Med,2016,Quercus alba,1297,Non-Sterile,Conspecific,EMF,EMF,5/22/18,26.0,60.0,4.92,23.34,16.81,7,24.5,0.0,1,Dead
189,2,C,Quercus rubra,0.097,Med,2016,Quercus rubra,921,Non-Sterile,Conspecific,EMF,EMF,5/24/18,21.42,42.66,3.67,26.32,14.7,33,115.5,0.0,0,Alive
190,2,A,Quercus alba,0.083,Med,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,22.69,39.08,5.07,20.06,20.32,33,115.5,0.0,0,Alive
191,2,A,Quercus alba,0.083,Med,2016,Quercus alba,1478,Non-Sterile,Conspecific,EMF,EMF,5/22/18,11.48,37.96,5.02,23.06,16.79,23,80.5,1.0,0,Dead
192,2,C,Quercus rubra,0.097,Med,2017,Populus grandidentata,891,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,18.91,30.64,3.76,20.89,17.96,33,115.5,0.0,0,Alive
193,2,C,Quercus rubra,0.097,Med,2017,Acer saccharum,561,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,28.86,42.33,3.82,26.8,14.74,19,66.5,1.0,0,Dead
194,2,A,Quercus alba,0.083,Med,2016,Populus grandidentata,277,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,18.38,21.88,4.88,18.46,22.01,33,115.5,0.0,0,Alive
195,2,A,Prunus serotina,0.083,Med,2017,Acer rubrum,50,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,29.89,14.586666666666666,0.37,9.21,11.48,17,59.5,1.0,0,Dead
196,4,A,Prunus serotina,0.078,Med,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,31.87,7.293333333333333,0.35,7.92,11.1,7,24.5,1.0,0,Dead
197,4,C,Quercus alba,0.079,Med,2016,Acer saccharum,1323,Non-Sterile,Heterospecific,EMF,AMF,5/23/18,18.0,0.0,3.5,24.44,12.56,7,24.5,0.0,1,Dead
198,4,C,Acer saccharum,0.079,Med,2016,Sterile,1323,Sterile,Sterilized,AMF,Sterile,5/18/18,7.0,10.843333333333334,-0.18,13.3,12.34,7,24.5,0.0,1,Dead
199,2,A,Prunus serotina,0.083,Med,2016,Acer rubrum,1326,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,29.89,21.686666666666667,0.37,9.21,11.48,17,59.5,1.0,0,Dead
200,2,C,Quercus alba,0.097,Med,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,27.93,32.53,4.97,19.41,20.57,33,115.5,0.0,0,Alive
201,4,A,Prunus serotina,0.078,Med,2016,Prunus serotina,H,Non-Sterile,Conspecific,AMF,AMF,6/8/18,34.76,22.1,0.46,8.54,11.6,7,24.5,1.0,0,Dead
202,4,A,Acer saccharum,0.078,Med,2017,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/1/18,15.86,11.669999999999998,-0.2,13.81,11.98,7,24.5,1.0,0,Dead
203,2,A,Quercus alba,0.083,Med,2017,Sterile,1478,Sterile,Sterilized,EMF,Sterile,5/17/18,1.11,1.24,2.98,18.78,19.02,33,115.5,0.0,0,Alive
204,4,C,Quercus alba,0.079,Med,2016,Acer rubrum,50,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,5.0,10.53,4.44,13.63,22.3,7,24.5,0.0,1,Dead
205,2,C,Quercus alba,0.097,Med,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,15.66,36.41,5.23,21.28,18.19,20,70.0,1.0,0,Dead
206,4,C,Acer saccharum,0.079,Med,2017,Sterile,275,Sterile,Sterilized,AMF,Sterile,5/18/18,5.0,34.986666666666665,-0.1,9.4,9.46,7,24.5,0.0,1,Dead
207,4,A,Acer saccharum,0.078,Med,2016,Acer saccharum,961,Non-Sterile,Conspecific,AMF,AMF,6/1/18,20.04,33.56333333333333,0.26,14.45,11.93,7,24.5,1.0,0,Dead
208,4,C,Prunus serotina,0.079,Med,2016,Acer rubrum,1384,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,35.48,32.14,0.4,7.81,11.26,7,24.5,1.0,0,Dead
209,4,C,Acer saccharum,0.079,Med,2017,Populus grandidentata,118,Non-Sterile,Heterospecific,AMF,EMF,6/1/18,15.54,30.716666666666665,-0.19,13.75,11.94,7,24.5,1.0,0,Dead
210,4,C,Prunus serotina,0.079,Med,2017,Quercus alba,1478,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,25.54,29.293333333333333,0.66,9.22,11.87,7,24.5,1.0,0,Dead
211,4,C,Quercus alba,0.079,Med,2017,Acer rubrum,1326,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,13.0,27.87,3.49,26.57,8.32,7,24.5,0.0,1,Dead
212,4,C,Quercus alba,0.079,Med,2017,Acer saccharum,561,Non-Sterile,Heterospecific,EMF,AMF,5/23/18,21.0,0.0,4.97,18.29,22.22,7,24.5,0.0,1,Dead
213,4,A,Acer saccharum,0.078,Med,2017,Prunus serotina,H,Non-Sterile,Heterospecific,AMF,AMF,6/1/18,22.59,12.895,-0.72,14.06,12.18,7,24.5,1.0,0,Dead
214,2,C,Quercus rubra,0.097,Med,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,22.17,25.79,3.55,26.7,14.45,33,115.5,0.0,0,Alive
215,4,C,Quercus rubra,0.079,Med,2016,Sterile,970,Sterile,Sterilized,EMF,Sterile,5/23/18,0.0,0.0,3.23,24.96,13.41,7,24.5,0.0,1,Dead
216,4,C,Quercus alba,0.079,Med,2016,Populus grandidentata,394,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,12.0,0.0,4.76,23.42,16.15,7,24.5,0.0,1,Dead
217,4,A,Prunus serotina,0.078,Med,2016,Quercus alba,1320,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,25.41,8.655,0.65,9.28,11.93,7,24.5,1.0,0,Dead
218,4,E,Acer saccharum,0.071,Low,2017,Quercus rubra,1688,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,11.88,17.31,-0.04,11.0,11.2,7,24.5,1.0,0,Dead
219,4,C,Acer saccharum,0.079,Med,2016,Acer saccharum,1330,Non-Sterile,Conspecific,AMF,AMF,6/1/18,19.56,25.964999999999996,0.26,14.14,11.89,7,24.5,1.0,0,Dead
220,4,C,Quercus rubra,0.079,Med,2016,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,7.0,34.62,3.56,26.33,15.14,7,24.5,0.0,1,Dead
221,4,C,Quercus alba,0.079,Med,2016,Quercus alba,1478,Non-Sterile,Conspecific,EMF,EMF,6/15/18,22.0,36.36,3.54,25.94,12.25,7,24.5,0.0,1,Dead
222,4,C,Quercus rubra,0.079,Med,2017,Quercus rubra,1454,Non-Sterile,Conspecific,EMF,EMF,5/25/18,15.96,29.74,3.57,25.75,14.62,7,24.5,1.0,0,Dead
223,4,E,Quercus rubra,0.071,Low,2017,Acer saccharum,1330,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,26.0,0.0,3.89,23.43,16.39,7,24.5,0.0,1,Dead
224,4,B,Prunus serotina,0.076,Med,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,57.98,10.94,0.57,5.4,6.1,7,24.5,1.0,0,Dead
225,2,A,Quercus alba,0.083,Med,2017,Populus grandidentata,1201,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,18.38,21.88,4.88,18.46,22.01,33,115.5,0.0,0,Alive
226,2,E,Quercus rubra,0.118,Med,2017,Prunus serotina,G,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,17.64,34.98,3.44,22.85,16.6,33,115.5,0.0,0,Alive
227,2,E,Quercus rubra,0.118,Med,2017,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,17.64,34.98,3.44,22.85,16.6,33,115.5,0.0,0,Alive
228,4,B,Quercus rubra,0.076,Med,2017,Populus grandidentata,394,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,13.0,0.0,3.64,22.98,16.12,7,24.5,0.0,1,Dead
229,4,B,Quercus rubra,0.076,Med,2017,Populus grandidentata,118,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,27.0,6.78,3.64,19.3,18.91,7,24.5,0.0,1,Dead
230,4,D,Quercus alba,0.073,Low,2017,Populus grandidentata,118,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,7.0,19.0,4.69,22.94,16.63,7,24.5,0.0,1,Dead
231,4,B,Quercus alba,0.076,Med,2017,Quercus rubra,984,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,19.0,48.39,4.92,19.29,21.67,7,24.5,0.0,1,Dead
232,4,B,Quercus alba,0.076,Med,2017,Sterile,1478,Sterile,Sterilized,EMF,Sterile,5/17/18,6.0,0.0,2.83,22.75,16.24,7,24.5,0.0,1,Dead
233,2,B,Quercus rubra,0.082,Med,2017,Sterile,921,Sterile,Sterilized,EMF,Sterile,5/23/18,4.09,7.25,3.3,24.98,14.45,33,115.5,0.0,0,Alive
234,4,B,Acer saccharum,0.076,Med,2016,Acer rubrum,50,Non-Sterile,Heterospecific,AMF,AMF,6/1/18,18.16,18.535,-0.15,10.32,10.73,7,24.5,1.0,0,Dead
235,4,D,Quercus alba,0.073,Low,2017,Prunus serotina,H,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,11.0,29.82,3.58,19.82,19.21,7,24.5,0.0,1,Dead
236,2,E,Acer saccharum,0.118,Med,2017,Sterile,1323,Sterile,Sterilized,AMF,Sterile,5/17/18,8.38,22.69,0.14,10.63,11.53,19,66.5,1.0,0,Dead
237,4,D,Quercus rubra,0.073,Low,2017,Quercus alba,1205,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,19.0,15.56,2.9,24.53,12.62,7,24.5,0.0,1,Dead
238,4,D,Quercus rubra,0.073,Low,2016,Populus grandidentata,277,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,15.0,15.79,3.7,22.76,16.8,7,24.5,0.0,1,Dead
239,2,D,Quercus rubra,0.1,Med,2017,Sterile,984,Sterile,Sterilized,EMF,Sterile,5/23/18,8.35,4.35,3.51,24.68,15.09,33,115.5,0.0,0,Alive
240,4,D,Quercus rubra,0.073,Low,2017,Quercus rubra,984,Non-Sterile,Conspecific,EMF,EMF,5/25/18,19.0,4.17,2.69,32.21,9.85,7,24.5,0.0,1,Dead
241,2,B,Quercus rubra,0.082,Med,2017,Acer rubrum,50,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,17.88,30.35,3.55,26.87,14.48,19,66.5,1.0,0,Dead
242,2,E,Quercus alba,0.118,Med,2017,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,22.62,27.21,5.22,18.79,24.0,21,73.5,1.0,0,Dead
243,2,D,Quercus alba,0.1,Med,2017,Quercus alba,1205,Non-Sterile,Conspecific,EMF,EMF,5/22/18,15.82,35.47,4.97,23.32,16.81,21,73.5,1.0,0,Dead
244,2,D,Quercus alba,0.1,Med,2016,Sterile,1320,Sterile,Sterilized,EMF,Sterile,5/17/18,10.91,13.63,3.77,18.81,21.58,19,66.5,1.0,0,Dead
245,4,B,Prunus serotina,0.076,Med,2017,Sterile,G,Sterile,Sterilized,AMF,Sterile,6/5/18,1.0,21.636666666666667,0.23,7.67,10.42,7,24.5,0.0,1,Dead
246,2,B,Acer saccharum,0.082,Med,2017,Sterile,275,Sterile,Sterilized,AMF,Sterile,5/17/18,10.58,29.64333333333333,-0.03,12.92,12.57,19,66.5,1.0,0,Dead
247,2,B,Quercus alba,0.082,Med,2017,Quercus rubra,970,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,23.53,37.65,5.01,19.39,20.67,20,70.0,1.0,0,Dead
248,4,D,Prunus serotina,0.073,Low,2017,Acer saccharum,275,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,30.16,33.92,0.55,4.97,6.92,7,24.5,1.0,0,Dead
249,2,B,Quercus rubra,0.082,Med,2017,Quercus rubra,970,Non-Sterile,Conspecific,EMF,EMF,5/24/18,14.95,30.19,3.6,25.81,14.58,17,59.5,1.0,0,Dead
250,4,B,Acer saccharum,0.076,Med,2017,Quercus alba,1715,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,15.55,20.126666666666665,-0.04,13.43,12.19,7,24.5,1.0,0,Dead
251,4,B,Prunus serotina,0.076,Med,2016,Prunus serotina,G,Non-Sterile,Conspecific,AMF,AMF,6/8/18,35.51,10.063333333333333,0.44,5.22,7.05,7,24.5,1.0,0,Dead
252,4,B,Quercus rubra,0.076,Med,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,28.0,0.0,3.79,26.79,14.46,7,24.5,0.0,1,Dead
253,4,B,Quercus alba,0.076,Med,2017,Sterile,1297,Sterile,Sterilized,EMF,Sterile,5/17/18,0.0,0.0,3.41,23.55,15.44,7,24.5,0.0,1,Dead
254,4,B,Quercus alba,0.076,Med,2016,Quercus rubra,1454,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,17.0,41.07,4.91,21.39,18.0,7,24.5,0.0,1,Dead
255,4,B,Quercus alba,0.076,Med,2016,Quercus alba,1320,Non-Sterile,Conspecific,EMF,EMF,5/23/18,9.0,41.38,4.81,23.69,16.19,7,24.5,0.0,1,Dead
256,4,D,Prunus serotina,0.073,Low,2017,Acer rubrum,50,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,21.77,32.13,0.31,5.09,6.89,7,24.5,1.0,0,Dead
257,4,D,Prunus serotina,0.073,Low,2016,Sterile,H,Sterile,Sterilized,AMF,Sterile,6/5/18,11.31,22.880000000000003,0.25,6.04,10.08,7,24.5,1.0,0,Dead
258,2,D,Quercus alba,0.1,Med,2017,Sterile,1205,Sterile,Sterilized,EMF,Sterile,5/17/18,10.91,13.63,3.77,18.81,21.58,33,115.5,0.0,0,Alive
259,2,D,Quercus rubra,0.1,Med,2017,Quercus alba,1297,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,19.52,20.74,3.83,21.37,17.78,33,115.5,0.0,0,Alive
260,4,D,Prunus serotina,0.073,Low,2016,Sterile,J,Sterile,Sterilized,AMF,Sterile,6/5/18,11.31,18.29,0.25,6.04,10.08,7,24.5,1.0,0,Dead
261,2,B,Quercus alba,0.082,Med,2017,Populus grandidentata,118,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,16.39,15.84,4.82,17.99,21.76,33,115.5,0.0,0,Alive
262,4,B,Quercus rubra,0.076,Med,2017,Prunus serotina,J,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,21.0,11.54,2.53,24.31,11.6,7,24.5,0.0,1,Dead
263,4,B,Quercus rubra,0.076,Med,2017,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,12.0,26.67,3.86,19.48,19.29,7,24.5,0.0,1,Dead
264,2,D,Acer saccharum,0.1,Med,2017,Sterile,561,Sterile,Sterilized,AMF,Sterile,5/17/18,7.0,28.04,0.08,12.48,12.24,19,66.5,1.0,0,Dead
265,2,D,Quercus alba,0.1,Med,2017,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,15.35,29.41,4.15,18.88,23.37,19,66.5,1.0,0,Dead
266,2,D,Quercus rubra,0.1,Med,2016,Acer saccharum,961,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,29.07,37.95,3.81,26.63,14.74,33,115.5,0.0,0,Alive
267,2,B,Quercus alba,0.082,Med,2016,Sterile,1297,Sterile,Sterilized,EMF,Sterile,5/17/18,0.72,0.69,2.87,19.49,17.79,23,80.5,1.0,0,Dead
268,4,D,Quercus rubra,0.073,Low,2017,Sterile,1454,Sterile,Sterilized,EMF,Sterile,5/23/18,5.0,0.0,3.34,23.66,15.59,7,24.5,0.0,1,Dead
269,4,B,Acer saccharum,0.076,Med,2016,Quercus rubra,1454,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,14.49,12.65,0.0,10.39,10.83,7,24.5,1.0,0,Dead
270,2,B,Acer saccharum,0.082,Med,2017,Sterile,1757,Sterile,Sterilized,AMF,Sterile,5/17/18,10.58,25.3,-0.03,12.92,12.57,19,66.5,1.0,0,Dead
271,2,D,Quercus rubra,0.1,Med,2016,Acer saccharum,1323,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,29.07,37.95,3.81,26.63,14.74,21,73.5,1.0,0,Dead
272,2,D,Quercus alba,0.1,Med,2017,Prunus serotina,689,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,15.35,29.41,4.15,18.88,23.37,33,115.5,0.0,0,Alive
273,4,B,Quercus rubra,0.076,Med,2016,Populus grandidentata,891,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,16.0,73.68,3.96,22.76,17.22,7,24.5,0.0,1,Dead
274,4,B,Quercus alba,0.076,Med,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,21.0,36.84,4.41,21.5,17.62,7,24.5,0.0,1,Dead
275,2,B,Quercus rubra,0.082,Med,2016,Populus grandidentata,118,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,19.2,29.08,3.72,20.64,18.29,33,115.5,0.0,0,Alive
276,5,A,Prunus serotina,0.086,Med,2017,Sterile,G,Sterile,Sterilized,AMF,Sterile,6/5/18,0.0,37.57,0.19,7.39,11.24,7,24.5,0.0,1,Dead
277,2,B,Quercus rubra,0.082,Med,2016,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,20.54,46.06,3.79,26.87,14.81,33,115.5,0.0,0,Alive
278,5,A,Quercus alba,0.086,Med,2016,Quercus rubra,970,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,0.0,29.41,4.86,25.77,14.43,7,24.5,0.0,1,Dead
279,5,A,Quercus rubra,0.086,Med,2016,Populus grandidentata,1201,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,32.0,45.45,3.7,19.15,20.01,7,24.5,0.0,1,Dead
